id,revenue,production_companies
270654,15000000,Benaroya Pictures
206296,0,Lucky Monkey Pictures
157099,75143,Aegis Film Fund
157424,0,Indomina Productions
276401,0,Myriad Pictures
241843,0,SpectreVision
297680,0,Lipsync Productions
126172,0,WWE Studios
249923,0,Straight Up Films
293894,0,Lindisfarne SPV1
212231,0,Wingman Productions
256687,0,Grand Peaks Entertainment
268171,0,Riverside Entertainment
289727,4453524,Castle Rock Entertainment
253849,0,Screen Corporation
330115,0,Sandbar Pictures
276496,0,Four Knights Film
290999,0,Guerilla Films
249660,29789000,Pure Flix Entertainment
302828,0,The American Film Company
305091,0,Madman Entertainment
99367,0,Lionsgate
294308,0,WindowLight Pictures
281418,0,Yellow Brick Films
299969,0,Marvel Studios
290729,0,Destination Films
285549,0,HorseHead Pictures
259910,0,Marvel Studios
267806,2756,Bloody Disgusting
276908,0,Anonymous Content
242090,0,Radius-TWC
289416,0,Automatik Entertainment
265010,0,The Orchard
276901,0,The Collective
257117,0,Bluff Road Productions
113833,0,Plan B Entertainment
243526,0,Snoot Entertainment
79316,36433975,Twentieth Century Fox Film Corporation
285387,0,La Petite Reine
258284,0,Likely Story
284284,0,Wind Dancer Productions
294093,0,Extinct Production
304336,0,Imprint Entertainment
276488,0,Makar Productions
319389,0,Night and Day Pictures
278774,0,Muse Entertainment Enterprises
286709,0,Artfire Films
282672,0,Mini Studios
306650,0,Head Gear Films
255491,0,Bull Market Entertainment
114750,0,Homegrown Pictures
252102,0,Unbound Feet Productions
209269,0,Benaroya Pictures
269650,0,Stage 6 Films
216580,0,Raven Banner Entertainment
114155,0,Sovereign Films
259074,0,WT Canada Productions
249021,0,The Asylum
258893,0,WWE Studios
304613,0,Slaughter FX
269100,0,Mediajuice Studios
124470,0,Haxan Films
282296,4013786,BBC Films
293262,7205,Focus Features
274820,0,One Square Mile Management Company
275619,0,The Asylum
244403,0,Unified Pictures
251232,0,Heretic Films
283589,0,Fox Star Studios
286548,0,SP Entertainments
289394,0,A&E Television Networks
200511,0,Whitewater Films
214087,0,Nord-Ouest Productions
250766,0,Film Rites
260001,8265,Haven Entertainment
180305,0,Blumhouse Productions
254193,0,Glass Eye Pix
253251,0,Televisión Española (TVE)
289712,0,Marc Platt Productions
286668,0,Steamroller Productions
263855,0,National Picture Show Entertainment
243352,1156000,Godspeed Pictures
270771,0,Federighi Films
249170,0,Statement Pictures
225044,28208,FJ Productions
244260,0,MindSmack Productions
209416,0,A&E IndieFilms
250658,0,Participant Media
256346,0,DreamWorks Animation
262788,0,Sepia Films
267793,0,Cue the Dog Productions
284274,0,Marvel Studios
265019,0,Present Pictures
263614,0,Grain Media
301959,0,Sky Movies
287950,0,Snowfort Pictures
223954,0,Les Films des Tournelles
258193,0,Next Entertainment
305127,0,Double Edge Films
264170,0,DC Comics
256969,0,Meteor Film GmbH
213927,0,American Cinema International
294741,0,Metrodome Distribution
298093,0,Wingman Productions
298445,0,Double Windsor Films
250574,0,Blumhouse Productions
279914,0,City of Peace Films
261037,0,Myriad Pictures
277702,0,Media House Capital
267480,153516,Making Movies Oy
241765,0,Hollywood Media Bridge
268321,0,Sony Pictures Home Entertainment
339992,0,Alive Productions
266040,0,Angoa-Agicoa
256690,0,KRU Studios
286987,0,Schorr Pictures
251321,53086,Arcadia Motion Pictures
285423,0,Universal Pictures
281778,0,Arrowstorm Entertainment
260063,0,20th Century Fox Home Entertainment
271185,0,Decipher Entertainment
277688,0,New Normal Films
197696,0,Wild Bunch
262481,0,Left Turn Films
256766,0,Blockade Entertainment
251768,0,DC Comics
301056,0,BBC Worldwide
146229,0,Electric City Entertainment
259453,0,Tea Shop & Film Company
266102,0,Head Gear Films
226140,0,LionsGate
266084,0,Merlin Films
261820,0,Epoch Films
297265,0,Baby Cow Productions
317182,0,BBC Cymru Wales
248212,0,Microwave Film
287524,0,Dry County Films
294959,0,Sender Films
266353,0,Hallmark Hall of Fame Productions
278632,2710,Zero Gravity Management
206192,0,Julijette
258251,0,Mythic International Entertainment
273641,0,MTV Films
300467,0,Maiden Woods Films
280922,0,"Thank You, Brain! Productions"
221667,0,EuropaCorp
331727,0,Assassin's Fist Limited
244562,0,Verisimilitude
288445,0,Ruthless Pictures
262840,0,Echolands Creative Group
254188,0,XYZ Films
290382,0,Dolby
253270,0,Mad Dog Pictures
280002,1169603,Affirm Films
256284,0,The Asylum
244580,0,Bona Fide Productions
283161,0,Ventanarosa Productions
269711,0,Alfred Image Works
284711,0,New Horizons Picture
262340,23000000,BBC Films
251736,0,Sailor Bear
228108,0,Troika Pictures
267804,0,France 2 Cinéma
256876,0,Russian Film Committee
246743,0,Radical Media
282248,0,Shooting Films
222649,0,Odd Lot Entertainment
287703,0,Edko Films
254772,0,Tessalit Productions
277237,0,Film4
296626,0,HFD Productions
285841,0,Melenny Productions
285838,0,Independent Edge FIlms
260535,0,Universal Pictures
279973,0,Gradual Elevate Media
274626,0,Chiller Films
253287,0,Marc Platt Productions
256561,0,Valve
180296,0,Lionsgate
288154,0,Spy Global Media
292985,0,American Broadcasting Company (ABC)
274899,0,Schorr Pictures
282297,0,First Spark Media
272602,0,Vanishing Angle
287935,0,Imagenation Abu Dhabi FZ
300441,0,Lifetime
263510,0,HighRoad Entertainment
254005,0,TLA Releasing
268508,0,Halcyon International Pictures
254047,0,Freefall Films
409696,0,Cartoon Network Studios
250230,0,Pyramide Productions
267795,0,Liaison Films
244534,0,Lucky Coffee Productions
249926,0,British Broadcasting Corporation (BBC)
251979,0,"Divine Inspiration, The Fabulous Boomtown Boys"
298931,0,Universal Pictures
279828,0,20th Century Fox Television
295315,0,Sweet Tomato Films
261768,0,Avenue Picture
295144,0,Tiger Aspect Productions
277594,0,The Asylum
276137,0,Double-Band films
258152,0,Pixar Animation Studios
289239,0,Lookout Entertainment
242754,0,Scott Free Productions
113091,0,AGGK Films
220471,0,LD Entertainment
289333,0,Netflix
308571,0,NetFlix
288463,0,Fulwell 73
250114,0,NetFlix
290802,0,Spring Films
250700,0,Netflix
253046,0,"Asylum, The"
292607,0,44th Floor Productions
252444,0,Sin Sentido Films
264555,0,Johnson Production Group
242083,0,Honora Productions
298935,0,Shoot First Entertainment
299729,0,Home Box Office (HBO)
292483,0,Steeltown Entertainment
288789,192400,Participant Media
265964,0,ARP Sélection
250578,0,Ridley Scott Associates
290336,0,Moli Films
284470,0,Xbox Entertainment Studios
265018,0,Kilburn Media
287767,0,Yash Raj Films
277231,0,LGM Productions
283330,65460,France 2 (FR2)
260947,0,Merchant Films
297462,0,Motion Picture Pro Studios
256273,0,Open Road Films
291157,0,Walt Disney Pictures
147778,0,Black Sheep Films
294690,0,Koan Films
256347,0,Blumhouse Productions
276729,0,ZAP Zoetrope Aubry Productions
267872,0,"Motion Picture Group, The"
295588,0,Toy Gun Films
275657,0,Vice Films
296244,0,Burning Ships Productions
288587,0,Les Films du Lendemain
250777,0,Rainbow Shooting Star Pictures
256503,0,Tribeca Film
301235,0,2 Entertain Video
286372,0,Tiberius Film
267463,0,Cinema 175
300900,0,The Asylum
286256,0,Globo Filmes
203819,4878242,See-Saw Films
169760,0,CoPilot Pictures
289339,0,New Wave Entertainment Television
347520,0,Amazon Studios
242088,0,Revolution Films
283322,5240,General Film Corporation
298077,0,Platige Image
298533,0,Telefilm Canada
250666,0,Mile End Films West
314065,0,Screen Yorkshire
291155,0,Reboot USA
291343,0,Broadview Pictures
298653,0,A71 Productions
286101,0,UGC Distribution
262903,0,Balaji Motion Pictures
279992,0,Severin Films
296690,0,Yash Raj Films
309049,0,Richwater Films
283559,0,Fulwell 73
273997,0,Australian Broadcasting Corporation
286817,0,Soul Kiss Films
11,775398007,Lucasfilm
691,185438673,Eon Productions
11319,71215869,Walt Disney Productions
703,38251425,United Artists
11114,0,Walt Disney Productions
840,303788635,Columbia Pictures Corporation
5902,50750000,Joseph E. Levine Productions
250480,0,Walt Disney Productions
14140,0,Walt Disney Productions
11940,16000000,Columbia Pictures
25388,0,Associated General Films
11009,237113184,Paramount Pictures
12535,31063038,Twentieth Century Fox Film Corporation
11006,126737428,Universal Pictures
5205,0,White Mountain Films
17689,26414658,Malpaso Productions
10839,0,ITC Entertainment
12637,0,United Artists
11590,28000000,Universal Pictures
19067,0,Enigma Productions
42222,0,Twentieth Century Fox Film Corporation
49126,0,Sterobcar Productions
11586,30749142,Warner Bros.
7227,30000000,Universal Pictures
11834,0,Umbrella Films
985,7000000,American Film Institute (AFI)
21948,0,American International Pictures (AIP)
26842,0,Filmco International Productions
1362,0,Rankin/Bass Productions
4199,0,Norman Rosemont Productions
50374,0,Paramount Pictures
14612,0,Walt Disney Productions
47474,0,De Laurentiis
47914,0,Dino De Laurentiis Company
12707,14717854,Dino de Laurentiis Cinematografica
38985,12000000,Paramount Pictures
72277,1258000,Australian Film Commission
24032,41687243,Warner Bros.
41662,0,Lions Gate Films
30315,17000000,Arachnid Productions Ltd.
24655,0,Universal Pictures
16220,9000000,20th Century Fox
10670,0,Universal Pictures
12262,25000000,Blood Relations Co.
18775,0,Metro-Goldwyn-Mayer (MGM)
11598,0,Kentucky Fried Theatre
26517,0,Laurel Entertainment Inc.
20416,0,EMI Films Ltd.
42218,0,Cinema 77
64976,0,Film Ventures International (FVI)
18196,3,Universal Pictures
14741,102000000,Rastar Pictures
33665,0,Faces Distribution
29437,0,Canadian Film Development Corporation (CFDC)
26680,0,Zopix Company
19995,2781505847,Ingenious Film Partners
16869,319131050,Universal Pictures
12437,91327197,Lakeshore Entertainment
767,933959197,Warner Bros.
14160,731342744,Walt Disney Pictures
13475,385680446,Paramount Pictures
534,371353001,Columbia Pictures
17654,210819611,WingNut Films
10528,524028679,Village Roadshow Pictures
19913,60722734,Fox Searchlight Pictures
8355,886686817,Blue Sky Studios
18785,459270619,Legendary Pictures
13183,185258983,Paramount Pictures
14161,769653595,Columbia Pictures
12244,48428063,Focus Films
13448,356613439,Columbia Pictures
10198,267045765,Walt Disney Pictures
22881,309208309,Alcon Entertainment
19908,102391382,Columbia Pictures
18239,709827462,Summit Entertainment
10184,177259441,New Line Cinema
14869,302469017,Paramount Pictures
18240,317375031,Touchstone Pictures
15159,75871032,Columbia Pictures
20943,205298907,Lakeshore Entertainment
22794,242988466,Columbia Pictures
10315,46471023,Twentieth Century Fox Film Corporation
14836,124596398,Focus Features
18360,413106170,Twentieth Century Fox Film Corporation
16996,136267476,New Line Cinema
17979,325233863,Walt Disney
24122,0,"Film Department, The"
7980,93525586,WingNut Films
14560,183293131,Columbia Pictures
28178,47801389,Grand Army Entertainment
22803,126690726,"Film Department, The"
22825,33333531,Media Rights Capital
15092,34560577,Lakeshore Entertainment
19898,20645327,Impact Pictures
25475,0,DisneyToon Studios
16871,90842646,Universal Pictures
37707,0,Gaumont
13811,155446362,Summit Entertainment
17431,9760104,Liberty Films UK
19585,292817841,Walt Disney Pictures
19824,0,Tapestry Films
18487,150166126,Columbia Pictures
23082,31912793,Media Rights Capital
20048,108332743,Jerry Bruckheimer Films
12556,102223269,New Line Cinema
18501,40828540,Lakeshore Entertainment
19543,0,Hollywood Media Bridge
31011,3547209,Pan Européenne Production
19899,171844840,Universal Pictures
7445,43318349,Lionsgate
20766,27635305,2929 Productions
15512,381509870,DreamWorks Animation
24469,2357852,BBC Films
24803,129540499,Columbia Pictures
28211,8459458,StudioCanal
11322,214104620,Universal Pictures
25472,0,DreamWorks Animation
19994,31556061,Dune Entertainment
21208,41596251,Dark Castle Entertainment
23706,40105542,Dune Entertainment
19912,186167139,New Line Cinema
23398,443140005,Regency Enterprises
36419,3606395,Plum Pictures
10521,114663461,Dune Entertainment
25793,63647833,Smokewood Entertainment Group
16995,87784194,Universal Pictures
13788,76514050,Rogue Pictures
12572,8049666,Vivendi Entertainment
16538,91636986,DreamWorks SKG
11323,35424826,Section Eight
13836,106303988,Walt Disney Pictures
28355,29000000,Paramount Vantage
18947,36348784,Universal Pictures
23823,0,Constantin Film
19901,51416464,Lionsgate
24420,101229792,New Line Cinema
13532,948753,The Weinstein Company
17609,791867,Zentropa Entertainments
49391,0,Ealing Studios
25643,36133014,Universal Pictures
13455,45465299,Icon Productions
26390,29536299,Nu Image Films
22804,68233629,Lionsgate
18320,27409889,GK Films
12573,31430334,Mike Zoss Productions
12403,22852638,Davis Entertainment
19918,12032983,Katalyst Films
22787,12206028,StudioCanal
14254,41624046,DreamWorks SKG
17740,0,Blue Snow Productions
8952,10652035,EuropaCorp
34647,754249,BIM Distribuzione
34653,0,Depth of Field
17134,17280326,The Mark Gordon Company
15809,0,Odd Lot Entertainment
20453,70000000,Vidhu Vinod Chopra Productions
8373,836297228,Paramount Pictures
10313,68729358,BBC Films
19265,0,Sony Pictures Classics
22832,60462347,Studio Babelsberg
23367,5210988,Summit Entertainment
16523,100086793,Village Roadshow Pictures
22897,219103655,Universal Pictures
28891,0,Lost Toys
16258,0,FilmEngine
19840,0,Ingenious Film Partners
22327,0,Dimension Films
18162,68688831,Universal Pictures
22954,122233971,Spyglass Entertainment
16866,104945765,TriStar Pictures
23488,4706919,Ealing Studios
18781,77527732,Lionsgate
26123,0,Universal Pictures
17445,0,DC Comics
24056,0,Sherwood Schwartz Productions
17610,62357900,Columbia Pictures
39800,744816,Werc Werk Works
38448,1644755,Octagon Films
36970,19406406,Pathé Films
14435,100734718,Lionsgate
26505,0,Sofica Europacorp
105077,0,David Eick Productions
62320,0,Europa Corp.
22949,92219310,Walt Disney Pictures
26715,199436,IM Global
26428,39041505,Himenóptero
24238,0,icon
22821,10629321,Chris Brinker Productions
11699,10589102,Saturn Films
8054,61808775,Infinity Features Entertainment
18476,1017401,Mandate Pictures
4597,22942221,Screen Gems
25769,5802422,Paramount Vantage
30432,0,Angoa-Agicoa
37269,0,Hartbreak Films
24418,28169671,Universal Pictures
15257,0,Marvel Studios
12834,985117,Nu Image Films
24684,26096852,BBC Films
20829,61458982,Columbia Pictures
39414,0,Koch Media
22947,163670000,Paramount Pictures
16577,44091067,The Weinstein Company
4959,60161391,Studio Babelsberg
26466,0,Dan Films
45650,0,Bold Films
28510,875386,Foresight Unlimited
13804,363164265,Universal Pictures
45806,0,Fastnet Films
22074,17436509,The Weinstein Company
19851,0,Et Cetera Films
14979,0,Revelations Entertainment
8880,0,Wild Bunch
24150,39421467,Dimension Films
16991,24007324,Legendary Pictures
38842,0,Paramount Pictures
18126,155545279,Walt Disney Pictures
17336,32474120,Paramount Pictures
15357,8786375,Sofica Europacorp
18131,0,A Plus Entertainment
20856,57881056,Twentieth Century Fox Film Corporation
27135,0,Artina Films
22051,2277396,Vox3 Films
34480,0,Celador Films
21407,9444018,Fortress Features
9503,27412220,Constantin Film
29483,0,Beautiful Kate Productions
31723,18097,Gato Negro Films
22824,42333295,Universal Pictures
35939,0,BBC Films
36691,5024782,Smartest Man Productions
35052,0,Element Pictures
71883,0,Madhouse
42171,0,The Salt Company International
38542,867714,Isle of Man Film
16558,60000000,Universal Pictures
53729,0,Redwood Palms Pictures
22855,0,DC Comics
28739,0,Tonic Films
22640,0,Ignite Entertainment
13975,0,TF1 International
15359,0,DC Comics
29963,4440055,BBC Films
80527,0,Metro-Goldwyn-Mayer (MGM)
26920,0,Ubisoft
25602,0,Nu Image Films
24833,0,Walt Disney Studios Home Entertainment
16614,17164377,Miramax Films
12569,10848783,Miramax Films
22620,0,Warner Premiere
34769,44462,Alliance Films
30844,0,Limelight Productions
23568,0,Tax Credit Finance
10197,53825515,The Weinstein Company
291092,0,Revolution Films
28089,1521261,Oscilloscope Laboratories
19904,0,Screen Gems
28677,0,Paramount Home Entertainment
19255,14899417,Big Beach Productions
23049,20455276,Fox Searchlight Pictures
10024,95714875,Mark Johnson Productions
45098,0,Core Contents Media
38780,0,Boll Kino Beteiligungs GmbH & Co. KG
23128,1162422,Diamond Docs
17332,31720158,DreamWorks
278604,0,20th Century Fox Television
13207,91379051,New Line Cinema
15577,1037335,"Kennedy/Marshall Company, The"
